time_s,velocity_um_per_s,velocity_smooth_um_per_s
3.86666666666667,3.14858499964871,3.41663805932139
3.9,3.2301547950539,3.41127102205402
3.93333333333333,3.33250000000057,3.41198650454304
3.96666666666667,3.4390941757971,3.41963952819399
4,3.48674812683649,3.42923289600839
4.03333333333333,3.37909936225537,3.42962254195181
4.06666666666667,3.21919535753823,3.41742635166866
4.1,3.17479330035833,3.40269964283611
4.13333333333333,3.13118288351259,3.39119058123737
4.16666666666667,3.10025301386905,3.38211345785216
4.2,3.23788704250218,3.37722070988066
4.23333333333333,3.3499720148075,3.37445763881612
4.26666666666667,3.32081503549817,3.3706514733327
4.3,3.33062025004346,3.36665530174198
4.33333333333333,3.39761405253764,3.36197603631812
4.36666666666667,3.36768652044664,3.35532463896768
4.4,3.34155091237502,3.34922713521732
4.43333333333333,3.45517546587652,3.34708138111691
4.46666666666667,3.54176333201573,3.34704594622563
4.5,3.54257233518586,3.34718425658329
4.53333333333333,3.55713631310524,3.34936173866675
4.56666666666667,3.5895473252187,3.3543953214166
4.6,3.66998126698005,3.3622671866959
4.63333333333333,3.80549848902918,3.37288613429834
4.66666666666667,3.87651422027578,3.38601602330544
4.7,3.78405701595421,3.40032699027533
4.73333333333333,3.60558161050216,3.41133410062869
4.76666666666667,3.51698557005716,3.41674858585805
4.8,3.53151348574484,3.42251537824475
4.83333333333333,3.61882318578918,3.43609671529385
4.86666666666667,3.7458226733267,3.45600463774979
4.9,3.7215504161594,3.47238449178664
4.93333333333333,3.59883488090403,3.48126232115008
4.96666666666667,3.5846591539495,3.4861144870885
5,3.62912093350415,3.49086024731075
5.03333333333333,3.60019704322164,3.49823017000963
5.06666666666667,3.50870791745679,3.50788058867358
5.1,3.39287580821925,3.51515000560228
5.13333333333333,3.36463779625403,3.52293183602699
5.16666666666667,3.50921732726535,3.53656397980687
5.2,3.63191237504273,3.54969815755822
5.23333333333333,3.63890952072168,3.55932940775536
5.26666666666667,3.59535551093224,3.5684807569365
5.3,3.49973302553054,3.57411784945273
5.33333333333333,3.426458631008,3.57507933540174
5.36666666666667,3.45868833519477,3.57811272922668
5.4,3.4555516925675,3.5819127552331
5.43333333333333,3.43876703921816,3.58136580767782
5.46666666666667,3.3796495750318,3.57596201577835
5.5,3.33677707526265,3.56910217378091
5.53333333333333,3.44537643081088,3.5653768443711
5.56666666666667,3.66035688150739,3.56773716291406
5.6,3.72067954142971,3.56942710539571
5.63333333333333,3.57652939314091,3.56179480219944
5.66666666666667,3.35960749195219,3.54456457792198
5.7,3.26942846686919,3.52741029295248
5.73333333333333,3.30774942369973,3.5174825533924
5.76666666666667,3.44373434660725,3.51504084594407
